Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,p,static(p),stressTensor_0,stressTensor_1,stressTensor_2,stressTensor_3,stressTensor_4,stressTensor_5,stressTensor_6,stressTensor_7,stressTensor_8,stressTensor_Magnitude,vtkValidPointMask
849,0,0,25.47,25.47,0.00350175,-0.00617643,6.77187,6.77188,25.47,-9442.3,-9442.3,-0.00467085,-0.0131826,-0.025895,-0.0131826,0.0235727,0.0236642,-0.025895,0.0236642,-0.0919165,0.108788,1
850,0,0,25.5,25.5,0.00240963,-0.00374952,6.7213,6.7213,25.5,-9443.37,-9443.37,-0.00904366,-0.0187324,-0.0154297,-0.0187324,0.0240689,-0.00554237,-0.0154297,-0.00554237,-0.0738418,0.0857502,1
851,0,0,25.53,25.53,0.00127753,-0.00124268,6.67064,6.67064,25.53,-9444.48,-9444.48,-0.0135863,-0.0244426,-0.00423574,-0.0244426,0.0245111,-0.0349846,-0.00423574,-0.0349846,-0.055508,0.0868627,1
852,0,0,25.56,25.56,0.000134588,0.00128584,6.61996,6.61996,25.56,-9445.59,-9445.59,-0.018175,-0.0301962,0.0071565,-0.0301962,0.0249386,-0.0644893,0.0071565,-0.0644893,-0.0371048,0.112129,1
853,0,0,25.59,25.59,-0.00101296,0.00382356,6.56926,6.56927,25.59,-9446.71,-9446.71,-0.0227832,-0.0359683,0.018632,-0.0359683,0.02536,-0.0940226,0.018632,-0.0940226,-0.0186709,0.14991,1
854,0,0,25.62,25.62,-0.00236691,0.00620184,6.57397,6.57397,25.62,-9447.8,-9447.8,-0.0278581,-0.0408058,0.00765597,-0.0408058,0.0233594,-0.0994314,0.00765597,-0.0994314,-0.017412,0.157625,1
855,0,0,25.65,25.65,-0.0039095,0.0085622,6.61683,6.61684,25.65,-9448.89,-9448.89,-0.0334511,-0.0451828,-0.0179824,-0.0451828,0.0196239,-0.088452,-0.0179824,-0.088452,-0.0277146,0.150497,1
856,0,0,25.68,25.68,-0.00555708,0.0111324,6.65946,6.65947,25.68,-9450.08,-9450.08,-0.0394899,-0.0499808,-0.0417108,-0.0499808,0.0157468,-0.0780902,-0.0417108,-0.0780902,-0.0373384,0.15451,1
857,0,0,25.71,25.71,-0.00725392,0.0138576,6.6889,6.68892,25.71,-9451.35,-9451.35,-0.0457514,-0.0552895,-0.0599226,-0.0552895,0.012668,-0.0641529,-0.0599226,-0.0641529,-0.0377676,0.158766,1
858,0,0,25.74,25.74,-0.00829821,0.0151228,6.67908,6.6791,25.74,-9452.19,-9452.19,-0.049897,-0.0607809,-0.0641852,-0.0607809,0.012488,-0.05711,-0.0641852,-0.05711,-0.00261672,0.157492,1
859,0,0,25.77,25.77,-0.00929339,0.0153901,6.67614,6.67616,25.77,-9453.11,-9453.11,-0.0557121,-0.0629674,-0.0499424,-0.0629674,0.0108713,-0.0410798,-0.0499424,-0.0410798,0.0325028,0.143429,1
860,0,0,25.8,25.8,-0.00971241,0.0144859,6.66662,6.66664,25.8,-9454.16,-9454.16,-0.0617186,-0.0618321,-0.0598373,-0.0618321,0.00822136,-0.00923499,-0.0598373,-0.00923499,0.0562929,0.148404,1
861,0,0,25.83,25.83,-0.00937723,0.0131312,6.67,6.67001,25.83,-9455.19,-9455.19,-0.0621623,-0.0580401,-0.0364915,-0.0580401,0.00589639,-0.0461361,-0.0364915,-0.0461361,0.0448009,0.13987,1
862,0,0,25.86,25.86,-0.00869283,0.0115166,6.65413,6.65414,25.86,-9456.24,-9456.24,-0.0600481,-0.055395,-0.00814654,-0.055395,0.00478589,-0.0591587,-0.00814654,-0.0591587,0.0330381,0.134125,1
863,0,0,25.89,25.89,-0.00758232,0.00951671,6.60305,6.60306,25.89,-9457.3,-9457.3,-0.0536922,-0.0543495,0.0211184,-0.0543495,0.0060444,-0.0513069,0.0211184,-0.0513069,0.022061,0.124381,1
864,0,0,25.92,25.92,-0.0065118,0.00753762,6.55184,6.55185,25.92,-9458.35,-9458.35,-0.0473365,-0.053241,0.0506205,-0.053241,0.00735646,-0.0479826,0.0506205,-0.0479826,0.0116015,0.133522,1
865,0,0,25.95,25.95,-0.00556676,0.00522473,6.54342,6.54342,25.95,-9459.38,-9459.38,-0.0421467,-0.0524377,0.0629585,-0.0524377,0.00671275,-0.042318,0.0629585,-0.042318,-0.00158187,0.137232,1
866,0,0,25.98,25.98,-0.00477892,0.00242708,6.59582,6.59582,25.98,-9460.37,-9460.37,-0.0386123,-0.0521009,0.050803,-0.0521009,0.00326426,-0.0309576,0.050803,-0.0309576,-0.0189031,0.119861,1
867,0,0,26.01,26.01,-0.00398594,-0.000373319,6.64823,6.64823,26.01,-9461.37,-9461.37,-0.0350774,-0.051772,0.0386206,-0.051772,-0.000190803,-0.0190244,0.0386206,-0.0190244,-0.0362904,0.107773,1
868,0,0,26.04,26.04,-0.0031789,-0.00318084,6.70065,6.70066,26.04,-9462.36,-9462.36,-0.0315416,-0.0514649,0.0263657,-0.0514649,-0.00366343,-0.00551043,0.0263657,-0.00551043,-0.0538572,0.103234,1
869,0,0,26.07,26.07,-0.00229776,-0.00602574,6.75319,6.7532,26.07,-9463.36,-9463.36,-0.0280013,-0.0512729,0.01373,-0.0512729,-0.00722842,0.016334,0.01373,0.016334,-0.072369,0.110644,1
870,0,0,26.1,26.1,-0.00146232,-0.00828584,6.76966,6.76967,26.1,-9464.4,-9464.4,-0.0221751,-0.0477076,-0.00752789,-0.0477076,-0.0119296,0.0299692,-0.00752789,0.0299692,-0.091226,0.124169,1
871,0,0,26.13,26.13,-0.000579022,-0.00976842,6.72874,6.72875,26.13,-9465.51,-9465.51,-0.0125279,-0.0403851,-0.0299305,-0.0403851,-0.0168696,0.00708095,-0.0299305,0.00708095,-0.0818298,0.110867,1
872,0,0,26.16,26.16,0.000442842,-0.0114663,6.6682,6.66821,26.16,-9466.7,-9466.7,-0.00183086,-0.0326217,-0.049472,-0.0326217,-0.0210172,-0.00911727,-0.049472,-0.00911727,-0.069226,0.111476,1
873,0,0,26.19,26.19,0.00145752,-0.0131582,6.60771,6.60772,26.19,-9467.88,-9467.88,0.00890314,-0.0248228,-0.0686364,-0.0248228,-0.0252577,-0.0224999,-0.0686364,-0.0224999,-0.0569869,0.125026,1
874,0,0,26.22,26.22,0.00247034,-0.0148484,6.54723,6.54725,26.22,-9469.07,-9469.07,0.0196457,-0.0170155,-0.0877047,-0.0170155,-0.0295212,-0.0351744,-0.0877047,-0.0351744,-0.0448402,0.147329,1
875,0,0,26.25,26.25,0.00328652,-0.0163349,6.51121,6.51123,26.25,-9470.21,-9470.21,0.0291114,-0.00981522,-0.104183,-0.00981522,-0.034521,-0.0341685,-0.104183,-0.0341685,-0.0292219,0.164709,1
876,0,0,26.28,26.28,0.00330572,-0.0169952,6.57457,6.57459,26.28,-9471.16,-9471.16,0.0333702,-0.00509758,-0.110266,-0.00509758,-0.042479,0.0214402,-0.110266,0.0214402,0.000637305,0.167949,1
877,0,0,26.31,26.31,0.00332421,-0.0176548,6.63795,6.63798,26.31,-9472.1,-9472.1,0.0376306,-0.000378042,-0.116317,-0.000378042,-0.0504442,0.0772699,-0.116317,0.0772699,0.0304697,0.209499,1
878,0,0,26.34,26.34,0.00334022,-0.0183122,6.70142,6.70145,26.34,-9473.04,-9473.04,0.0418974,0.00434961,-0.12226,0.00434961,-0.058437,0.133898,-0.12226,0.133898,0.0602159,0.273106,1
879,0,0,26.37,26.37,0.0035125,-0.0189006,6.74845,6.74848,26.37,-9474.04,-9474.04,0.0470926,0.00906505,-0.109145,0.00906505,-0.0656993,0.146763,-0.109145,0.146763,0.0904913,0.285992,1
880,0,0,26.4,26.4,0.00316489,-0.0178221,6.76173,6.76176,26.4,-9475.1,-9475.1,0.0478587,0.0117542,-0.0991103,0.0117542,-0.0685087,0.200407,-0.0991103,0.200407,0.0983727,0.34192,1
881,0,0,26.43,26.43,0.00269261,-0.0165499,6.72762,6.72764,26.43,-9476.12,-9476.12,0.0457049,0.0152903,-0.0602926,0.0152903,-0.0668128,0.154189,-0.0602926,0.154189,0.0641158,0.256808,1
882,0,0,26.46,26.46,0.00249529,-0.0151309,6.66657,6.66658,26.46,-9477.21,-9477.21,0.044034,0.0184867,-0.0561862,0.0184867,-0.0662045,0.147889,-0.0561862,0.147889,0.0388916,0.242021,1
883,0,0,26.49,26.49,0.00228473,-0.0137069,6.60581,6.60583,26.49,-9478.31,-9478.31,0.0423438,0.0217035,-0.0517512,0.0217035,-0.0655552,0.142289,-0.0517512,0.142289,0.0136949,0.230367,1
884,0,0,26.52,26.52,0.00195503,-0.0125858,6.57212,6.57213,26.52,-9479.41,-9479.41,0.038901,0.0242211,-0.054925,0.0242211,-0.0647308,0.127053,-0.054925,0.127053,-0.0193293,0.213469,1
885,0,0,26.55,26.55,0.00110963,-0.0123479,6.62262,6.62263,26.55,-9480.64,-9480.64,0.0296149,0.0234596,-0.110081,0.0234596,-0.063002,0.105192,-0.110081,0.105192,-0.0662656,0.238127,1
886,0,0,26.58,26.58,-0.000546762,-0.0101954,6.58819,6.5882,26.58,-9481.87,-9481.87,0.0292489,0.0242185,-0.141362,0.0242185,-0.0607936,0.222085,-0.141362,0.222085,-0.0493348,0.383104,1
887,0,0,26.61,26.61,-0.00240627,-0.00813997,6.57976,6.57977,26.61,-9482.95,-9482.95,0.0295558,0.0245149,-0.155721,0.0245149,-0.0595285,0.333349,-0.155721,0.333349,-0.0357804,0.526916,1
888,0,0,26.64,26.64,-0.00428154,-0.006364,6.57868,6.57869,26.64,-9483.97,-9483.97,0.0276006,0.0241723,-0.162795,0.0241723,-0.0580366,0.377537,-0.162795,0.377537,-0.0354533,0.587051,1
889,0,0,26.67,26.67,-0.00628102,-0.00495434,6.57395,6.57395,26.67,-9485.07,-9485.07,0.0208549,0.0228224,-0.172804,0.0228224,-0.0552651,0.25793,-0.172804,0.25793,-0.0589934,0.448095,1
890,0,0,26.7,26.7,-0.0088947,-0.0028265,6.5681,6.5681,26.7,-9486.15,-9486.15,0.0221536,0.0222586,-0.168673,0.0222586,-0.0549775,0.189876,-0.168673,0.189876,-0.0509445,0.368926,1
891,0,0,26.73,26.73,-0.0114334,-0.00137477,6.62121,6.62122,26.73,-9487.13,-9487.13,0.023863,0.019384,-0.119012,0.019384,-0.0544141,0.20215,-0.119012,0.20215,-0.0517747,0.342081,1
892,0,0,26.76,26.76,-0.014124,0.000530401,6.6391,6.63912,26.76,-9488.08,-9488.08,0.0264231,0.0170582,-0.0932499,0.0170582,-0.0528984,0.21305,-0.0932499,0.21305,-0.0465768,0.338259,1
893,0,0,26.79,26.79,-0.0168877,0.00224912,6.65841,6.65843,26.79,-9489.15,-9489.15,0.0268062,0.0137982,-0.0661092,0.0137982,-0.0511013,0.133746,-0.0661092,0.133746,-0.057513,0.227014,1
894,0,0,26.82,26.82,-0.0200179,0.0040752,6.68852,6.68856,26.82,-9490.26,-9490.26,0.028229,0.0102641,-0.00653994,0.0102641,-0.0484501,0.0586934,-0.00653994,0.0586934,-0.0685971,0.122621,1
895,0,0,26.85,26.85,-0.0213249,0.00509349,6.69986,6.69989,26.85,-9491.26,-9491.26,0.0294399,0.00408975,-0.0148046,0.00408975,-0.0394813,-0.0372094,-0.0148046,-0.0372094,-0.0760877,0.107031,1
896,0,0,26.88,26.88,-0.0196926,0.0050803,6.69452,6.69455,26.88,-9492.29,-9492.29,0.0279481,0.000252497,0.0477057,0.000252497,-0.0300387,-0.0345422,0.0477057,-0.0345422,-0.0792818,0.122095,1
897,0,0,26.91,26.91,-0.0178131,0.00524185,6.68181,6.68184,26.91,-9493.3,-9493.3,0.026082,-0.00350603,0.0982049,-0.00350603,-0.0217236,-0.0596928,0.0982049,-0.0596928,-0.0849423,0.186566,1
898,0,0,26.94,26.94,-0.015644,0.00606748,6.63161,6.63163,26.94,-9494.32,-9494.32,0.0238765,-0.00775983,0.101718,-0.00775983,-0.0158839,-0.0914319,0.101718,-0.0914319,-0.0875365,0.214519,1
899,0,0,26.97,26.97,-0.0135356,0.00692138,6.58129,6.5813,26.97,-9495.32,-9495.32,0.0217017,-0.0119927,0.105461,-0.0119927,-0.00990281,-0.122046,0.105461,-0.122046,-0.0894998,0.246782,1
900,0,0,27,27,-0.0114525,0.00778717,6.5309,6.53092,27,-9496.33,-9496.33,0.0195395,-0.0162172,0.109299,-0.0162172,-0.00386205,-0.152194,0.109299,-0.152194,-0.0911999,0.281884,1
901,0,0,27.03,27.03,-0.0080039,0.00667439,6.56867,6.56868,27.03,-9497.36,-9497.36,0.0181986,-0.0194118,0.0946281,-0.0194118,0.00493705,-0.162448,0.0946281,-0.162448,-0.0850552,0.281125,1
902,0,0,27.06,27.06,-0.00437867,0.00530676,6.61776,6.61777,27.06,-9498.38,-9498.38,0.0169626,-0.0224743,0.0775738,-0.0224743,0.0140868,-0.17017,0.0775738,-0.17017,-0.0779172,0.278421,1
903,0,0,27.09,27.09,-0.000752438,0.00393867,6.66686,6.66686,27.09,-9499.41,-9499.41,0.0157262,-0.0255373,0.0605154,-0.0255373,0.0232354,-0.177906,0.0605154,-0.177906,-0.0707866,0.278797,1
904,0,0,27.12,27.12,0.0028763,0.00256935,6.71597,6.71597,27.12,-9500.44,-9500.44,0.0144885,-0.0286011,0.043447,-0.0286011,0.0323784,-0.185687,0.043447,-0.185687,-0.0636812,0.282285,1
905,0,0,27.15,27.15,0.00653107,0.00118733,6.76516,6.76517,27.15,-9501.48,-9501.48,0.0132383,-0.0316731,0.0262751,-0.0316731,0.0414616,-0.193937,0.0262751,-0.193937,-0.0568409,0.28937,1
906,0,0,27.18,27.18,0.00728481,0.000457803,6.74077,6.74077,27.18,-9502.46,-9502.46,0.0148379,-0.0331582,0.0806562,-0.0331582,0.0444087,-0.188306,0.0806562,-0.188306,-0.0452267,0.300609,1
907,0,0,27.21,27.21,0.00684227,-0.000201382,6.66225,6.66226,27.21,-9503.45,-9503.45,0.0163235,-0.0308171,0.158896,-0.0308171,0.0414293,-0.174925,0.158896,-0.174925,-0.0345838,0.341719,1
908,0,0,27.24,27.24,0.00642459,-0.000860702,6.58617,6.58618,27.24,-9504.45,-9504.45,0.0177126,-0.0284484,0.231167,-0.0284484,0.0382151,-0.162628,0.231167,-0.162628,-0.0243022,0.404667,1
909,0,0,27.27,27.27,0.00600689,-0.00151982,6.51009,6.5101,27.27,-9505.46,-9505.46,0.0191028,-0.0260796,0.303466,-0.0260796,0.0350011,-0.150331,0.303466,-0.150331,-0.0140195,0.482213,1
910,0,0,27.3,27.3,0.00637346,-0.00281762,6.51595,6.51595,27.3,-9506.53,-9506.53,0.0186019,-0.0235467,0.323456,-0.0235467,0.0335383,-0.123875,0.323456,-0.123875,-0.0187648,0.492818,1
911,0,0,27.33,27.33,0.00718867,-0.00449941,6.56801,6.56802,27.33,-9507.65,-9507.65,0.0169046,-0.0209417,0.310614,-0.0209417,0.033048,-0.0893786,0.310614,-0.0893786,-0.0321619,0.460683,1
912,0,0,27.36,27.36,0.00801225,-0.00622525,6.61963,6.61964,27.36,-9508.76,-9508.76,0.0149574,-0.0183791,0.291366,-0.0183791,0.0325184,-0.0548534,0.291366,-0.0548534,-0.0458308,0.424104,1
913,0,0,27.39,27.39,0.00801046,-0.00767655,6.59367,6.59368,27.39,-9510.19,-9510.19,0.0202631,-0.0123128,0.19588,-0.0123128,0.0232501,0.00884295,0.19588,0.00884295,-0.0380144,0.282124,1
914,0,0,27.42,27.42,0.00706295,-0.00841187,6.58706,6.58707,27.42,-9511.43,-9511.43,0.0236406,-0.00888171,0.0787686,-0.00888171,0.0130028,-0.0248119,0.0787686,-0.0248119,-0.0413309,0.127414,1
915,0,0,27.45,27.45,0.00584579,-0.00853028,6.60813,6.60814,27.45,-9512.5,-9512.5,0.0240543,-0.00840539,0.0406961,-0.00840539,0.00540224,-0.144384,0.0406961,-0.144384,-0.0568648,0.221334,1
916,0,0,27.48,27.48,0.00554456,-0.00711059,6.64468,6.64469,27.48,-9513.44,-9513.44,0.0260733,-0.00622727,0.0588842,-0.00622727,0.00143772,0.0760112,0.0588842,0.0760112,-0.0796221,0.159966,1
917,0,0,27.51,27.51,0.00426277,-0.00557183,6.6098,6.6098,27.51,-9514.45,-9514.45,0.0292638,-0.00316343,-0.01245,-0.00316343,-0.00820933,0.0546922,-0.01245,0.0546922,-0.0665398,0.107999,1
918,0,0,27.54,27.54,0.00338249,-0.00551767,6.63504,6.63504,27.54,-9515.56,-9515.56,0.0242781,-0.00385966,0.0302845,-0.00385966,-0.00642202,0.0639754,0.0302845,0.0639754,-0.0902521,0.137208,1
919,0,0,27.57,27.57,0.00238014,-0.0050964,6.63397,6.63398,27.57,-9516.77,-9516.77,0.020348,-0.00437199,0.0873466,-0.00437199,-0.00456682,0.0521111,0.0873466,0.0521111,-0.108178,0.181289,1
920,0,0,27.6,27.6,0.0015765,-0.00433405,6.62701,6.62701,27.6,-9517.96,-9517.96,0.0173079,-0.00411095,0.120535,-0.00411095,-0.00455537,0.0439897,0.120535,0.0439897,-0.114682,0.215484,1
921,0,0,27.63,27.63,0.00136034,-0.00372076,6.64452,6.64452,27.63,-9519.11,-9519.11,0.0129919,-0.00421561,0.150392,-0.00421561,-0.00269781,0.0555667,0.150392,0.0555667,-0.121769,0.257779,1
922,0,0,27.66,27.66,0.000320943,-0.00359627,6.61642,6.61643,27.66,-9520.12,-9520.12,0.0103003,-0.000747429,0.0973395,-0.000747429,-0.00205517,0.0313914,0.0973395,0.0313914,-0.0888368,0.170071,1
923,0,0,27.69,27.69,-0.000369807,-0.003504,6.60147,6.60147,27.69,-9521.05,-9521.05,0.00735661,0.00232119,0.0602491,0.00232119,-0.00101657,0.0214016,0.0602491,0.0214016,-0.0587936,0.10816,1
924,0,0,27.72,27.72,-0.000841525,-0.00343196,6.59477,6.59477,27.72,-9521.95,-9521.95,0.00425488,0.00513865,0.0331872,0.00513865,0.000270668,0.0203225,0.0331872,0.0203225,-0.030567,0.0635146,1
925,0,0,27.75,27.75,-0.00108887,-0.00328987,6.59445,6.59445,27.75,-9522.88,-9522.88,0.00227451,0.00682844,0.0437053,0.00682844,-3.72231e-05,0.0222814,0.0437053,0.0222814,-0.0025761,0.0701305,1
926,0,0,27.78,27.78,-0.00103034,-0.00302582,6.60789,6.60789,27.78,-9523.94,-9523.94,0.00102918,0.00743215,0.0789187,0.00743215,-0.00202246,0.0214052,0.0789187,0.0214052,0.0261889,0.119055,1
927,0,0,27.81,27.81,-0.000978537,-0.00371476,6.59047,6.59047,27.81,-9525.01,-9525.01,0.00223721,0.00975782,0.102143,0.00975782,-0.0032995,-0.00328458,0.102143,-0.00328458,0.0580658,0.156416,1
928,0,0,27.84,27.84,-0.00110999,-0.00425689,6.57046,6.57047,27.84,-9526.05,-9526.05,0.00361268,0.0126529,0.105964,0.0126529,-0.00356501,-0.0319225,0.105964,-0.0319225,0.0839546,0.178575,1
929,0,0,27.87,27.87,-0.00124068,-0.00319034,6.60677,6.60677,27.87,-9527.2,-9527.2,0.00225479,0.0142996,0.074183,0.0142996,-0.00299314,-0.0432749,0.074183,-0.0432749,0.0976415,0.157189,1
930,0,0,27.9,27.9,-0.00137043,-0.00212612,6.64307,6.64307,27.9,-9528.34,-9528.34,0.000913355,0.0159505,0.0423478,0.0159505,-0.00242453,-0.0547198,0.0423478,-0.0547198,0.111423,0.150019,1
931,0,0,27.93,27.93,-0.00149814,-0.00106683,6.67934,6.67934,27.93,-9529.49,-9529.49,-0.000392073,0.0176107,0.0103864,0.0176107,-0.00186299,-0.0663713,0.0103864,-0.0663713,0.125415,0.159308,1
932,0,0,27.96,27.96,-0.00161974,-2.24891e-05,6.71553,6.71553,27.96,-9530.65,-9530.65,-0.00158965,0.0192986,-0.0219439,0.0192986,-0.00132271,-0.0786367,-0.0219439,-0.0786367,0.140034,0.183547,1
933,0,0,27.99,27.99,-0.00226947,0.000365917,6.72197,6.72197,27.99,-9531.92,-9531.92,-0.0027624,0.0208131,-0.0401603,0.0208131,-0.000807452,-0.0987616,-0.0401603,-0.0987616,0.157604,0.220107,1
934,0,0,28.02,28.02,-0.00164643,0.0018437,6.73209,6.73209,28.02,-9533.03,-9533.03,-0.00425632,0.0256909,-0.0449918,0.0256909,0.000965683,-0.0976025,-0.0449918,-0.0976025,0.171883,0.232344,1
935,0,0,28.05,28.05,-0.00114038,0.00254819,6.72565,6.72565,28.05,-9534.06,-9534.06,-0.0067315,0.024262,-0.0360583,0.024262,-0.000857141,-0.0917943,-0.0360583,-0.0917943,0.157088,0.212962,1
936,0,0,28.08,28.08,-0.0018843,0.00235381,6.70843,6.70843,28.08,-9535.04,-9535.04,-0.00915705,0.0197284,-0.0383438,0.0197284,-0.00177719,0.00558475,-0.0383438,0.00558475,0.133254,0.147054,1
937,0,0,28.11,28.11,-0.00259528,0.00204078,6.66998,6.66998,28.11,-9535.98,-9535.98,-0.00864006,0.0168788,-0.00151948,0.0168788,-0.00229273,0.0470741,-0.00151948,0.0470741,0.112329,0.133057,1
938,0,0,28.14,28.14,-0.00330376,0.00168731,6.62467,6.62467,28.14,-9536.92,-9536.92,-0.00730904,0.014499,0.0442948,0.014499,-0.00270425,0.0737998,0.0442948,0.0737998,0.0921219,0.154222,1
939,0,0,28.17,28.17,-0.00401228,0.00133382,6.57936,6.57936,28.17,-9537.86,-9537.86,-0.00597792,0.012119,0.0901121,0.012119,-0.00311579,0.100527,0.0901121,0.100527,0.0719133,0.204848,1
940,0,0,28.2,28.2,-0.00472081,0.00098033,6.53405,6.53405,28.2,-9538.8,-9538.8,-0.00464681,0.00973905,0.135929,0.00973905,-0.00352734,0.127255,0.135929,0.127255,0.0517046,0.268771,1
941,0,0,28.23,28.23,-0.00491801,0.00161894,6.55125,6.55125,28.23,-9539.9,-9539.9,-0.00498612,0.00913537,0.0791452,0.00913537,-0.00466403,0.136083,0.0791452,0.136083,0.0228953,0.224283,1
942,0,0,28.26,28.26,-0.00496413,0.00255076,6.58693,6.58693,28.26,-9541.05,-9541.05,-0.00581906,0.00905652,-0.00796177,0.00905652,-0.00601509,0.139624,-0.00796177,0.139624,-0.00845776,0.198549,1
943,0,0,28.29,28.29,-0.0050127,0.00348011,6.62236,6.62236,28.29,-9542.2,-9542.2,-0.00663157,0.00896343,-0.0942776,0.00896343,-0.00737719,0.142561,-0.0942776,0.142561,-0.0396978,0.245477,1
944,0,0,28.32,28.32,-0.00552121,0.00394006,6.61102,6.61102,28.32,-9543.47,-9543.47,-0.00358773,0.00618251,-0.0300501,0.00618251,-0.0108236,0.0316397,-0.0300501,0.0316397,-0.0493538,0.0803145,1
945,0,0,28.35,28.35,-0.00602958,0.00439723,6.60038,6.60039,28.35,-9544.74,-9544.74,-0.000526192,0.00339306,0.0362239,0.00339306,-0.0142798,-0.0799021,0.0362239,-0.0799021,-0.0586266,0.138048,1
946,0,0,28.38,28.38,-0.00611409,0.00579399,6.65028,6.65029,28.38,-9545.72,-9545.72,-0.00209644,0.00388729,-0.0524648,0.00388729,-0.00767747,-0.030435,-0.0524648,-0.030435,-0.063841,0.107364,1
947,0,0,28.41,28.41,-0.00622779,0.00670201,6.6689,6.66891,28.41,-9546.72,-9546.72,-0.000704698,0.00337459,-0.0698641,0.00337459,-0.0045401,-0.0610291,-0.0698641,-0.0610291,-0.0384352,0.136866,1
948,0,0,28.44,28.44,-0.00638275,0.00747151,6.66922,6.66923,28.44,-9547.75,-9547.75,0.00237887,0.00223446,-0.0301763,0.00223446,-0.00222869,-0.134104,-0.0301763,-0.134104,-0.00946621,0.194678,1
949,0,0,28.47,28.47,-0.00655834,0.00823022,6.66997,6.66998,28.47,-9548.79,-9548.79,0.00548915,0.00103988,0.0120969,0.00103988,0.000143492,-0.209837,0.0120969,-0.209837,0.0190556,0.297911,1
950,0,0,28.5,28.5,-0.00613483,0.00911326,6.63493,6.63494,28.5,-9549.82,-9549.82,0.00876458,0.00237351,0.0588912,0.00237351,-6.23774e-05,-0.182644,0.0588912,-0.182644,0.0602503,0.278159,1
951,0,0,28.53,28.53,-0.00566679,0.0101509,6.59006,6.59007,28.53,-9550.83,-9550.83,0.0119889,0.00408622,0.107299,0.00408622,-0.000160504,-0.145761,0.107299,-0.145761,0.098857,0.274715,1
952,0,0,28.56,28.56,-0.00566149,0.0101925,6.62203,6.62204,28.56,-9551.99,-9551.99,0.0140274,0.00209194,0.116015,0.00209194,-0.00400307,-0.129274,0.116015,-0.129274,0.119969,0.273782,1
953,0,0,28.59,28.59,-0.00570397,0.0100634,6.66553,6.66554,28.59,-9553.16,-9553.16,0.0159097,-0.000400324,0.118746,-0.000400324,-0.00854051,-0.112758,0.118746,-0.112758,0.139647,0.271031,1
954,0,0,28.62,28.62,-0.00571186,0.00989236,6.70942,6.70943,28.62,-9554.35,-9554.35,0.0178224,-0.00281234,0.121213,-0.00281234,-0.013325,-0.0910635,0.121213,-0.0910635,0.161271,0.269239,1
955,0,0,28.65,28.65,-0.00556495,0.0095498,6.73438,6.73439,28.65,-9555.5,-9555.5,0.0197461,-0.00550433,0.116388,-0.00550433,-0.0185381,-0.0266978,0.116388,-0.0266978,0.184097,0.251403,1
956,0,0,28.68,28.68,-0.00470679,0.0104161,6.73561,6.73562,28.68,-9556.55,-9556.55,0.0222197,-0.00649053,0.165093,-0.00649053,-0.0186535,0.0137428,0.165093,0.0137428,0.166698,0.289143,1
957,0,0,28.71,28.71,-0.00377949,0.0105323,6.70939,6.7094,28.71,-9557.6,-9557.6,0.0224183,-0.00890918,0.114397,-0.00890918,-0.0153454,0.0469828,0.114397,0.0469828,0.120709,0.214606,1
958,0,0,28.74,28.74,-0.00521725,0.00851831,6.7181,6.71811,28.74,-9558.77,-9558.77,0.0163933,-0.0118961,0.170257,-0.0118961,-0.0165017,0.114541,0.170257,0.114541,0.0913285,0.30558,1
959,0,0,28.77,28.77,-0.00565246,0.00657906,6.71417,6.71417,28.77,-9559.87,-9559.87,0.00533039,-0.012816,0.101597,-0.012816,-0.0161062,0.0973911,0.101597,0.0973911,0.069756,0.212358,1
960,0,0,28.8,28.8,-0.0062914,0.0046882,6.7118,6.7118,28.8,-9560.96,-9560.96,-0.00532081,-0.0132504,0.0632283,-0.0132504,-0.0154236,0.0828062,0.0632283,0.0828062,0.049254,0.15733,1
961,0,0,28.83,28.83,-0.00634148,0.00275445,6.67131,6.67131,28.83,-9562.03,-9562.03,-0.0177043,-0.0149275,0.0769944,-0.0149275,-0.0124562,0.0883884,0.0769944,0.0883884,0.0130962,0.169018,1
962,0,0,28.86,28.86,-0.00639156,0.000820693,6.63082,6.63082,28.86,-9563.1,-9563.1,-0.0300877,-0.0166045,0.0907606,-0.0166045,-0.00948888,0.0939705,0.0907606,0.0939705,-0.0230616,0.190301,1
963,0,0,28.89,28.89,-0.00711877,-0.000787513,6.62934,6.62935,28.89,-9564.16,-9564.16,-0.0417901,-0.0160762,0.0954568,-0.0160762,-0.00916135,0.0997863,0.0954568,0.0997863,-0.0471622,0.206664,1
964,0,0,28.92,28.92,-0.00858894,-0.00203878,6.67067,6.67067,28.92,-9565.19,-9565.19,-0.0527468,-0.0131282,0.0902032,-0.0131282,-0.0117299,0.105859,0.0902032,0.105859,-0.0580383,0.212881,1
965,0,0,28.95,28.95,-0.0100591,-0.00329005,6.71199,6.712,28.95,-9566.22,-9566.22,-0.0637035,-0.0101803,0.0849497,-0.0101803,-0.0142984,0.111932,0.0849497,0.111932,-0.0689144,0.220702,1
966,0,0,28.98,28.98,-0.0115292,-0.00454124,6.75332,6.75333,28.98,-9567.26,-9567.26,-0.0746596,-0.00723248,0.0796965,-0.00723248,-0.0168667,0.118004,0.0796965,0.118004,-0.0797898,0.229962,1
